Time,Commodity,Port,SWT,Value
2006-11-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",171920.0,752993.0
2006-12-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",231810.0,871534.0
2007-01-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",273833.0,1219885.0
2007-02-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",158260.0,667411.0
2007-03-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",292467.0,1463323.0
2007-04-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",694810.0,2953568.0
2007-05-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",254890.0,985837.0
2007-06-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",76459.0,356328.0
2007-07-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",173481.0,567286.0
2007-08-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",447391.0,1583619.0
2007-09-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",231682.0,865198.0
2007-10-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",369024.0,1369025.0
2007-11-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",254851.0,848173.0
2007-12-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",912232.0,2901075.0
2008-01-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",859330.0,2293734.0
2008-02-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",766791.0,2285686.0
2008-03-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",599712.0,1939703.0
2008-04-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",418208.0,1432542.0
2008-05-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",591673.0,1792259.0
2008-06-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",219675.0,1078746.0
2008-07-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",213125.0,1051435.0
2008-08-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",114792.0,638973.0
2008-09-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",153444.0,746487.0
2008-10-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",248751.0,1128414.0
2008-11-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",155674.0,834415.0
2008-12-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",541889.0,1626694.0
2009-01-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",436322.0,1509664.0
2009-02-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",235567.0,781395.0
2009-03-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",197488.0,883913.0
2009-04-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",214345.0,1090901.0
2009-05-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",201642.0,995159.6666666666
2009-06-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",188939.0,899418.3333333334
2009-07-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",176236.0,803677.0
2009-08-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",193906.0,876603.0
2009-09-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",310855.0,1350584.0
2009-10-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",173190.0,764508.0
2009-11-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",232551.0,1037758.0
2009-12-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",266308.0,1337340.0
2010-01-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",23700.0,52790.0
2010-02-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",22506.25,66420.0
2010-03-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",21312.5,80050.0
2010-04-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",20118.75,93680.0
2010-05-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",18925.0,107310.0
2010-06-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",20616.666666666668,89923.33333333333
2010-07-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",22308.333333333332,72536.66666666666
2010-08-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",24000.0,55150.0
2010-09-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",190164.0,602564.0
2010-10-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",134593.66666666666,434998.6666666666
2010-11-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",79023.33333333333,267433.3333333333
2010-12-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",23453.0,99868.0
2011-01-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",23102.571428571428,98475.42857142857
2011-02-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",22752.14285714286,97082.85714285714
2011-03-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",22401.714285714286,95690.28571428571
2011-04-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",22051.285714285714,94297.71428571429
2011-05-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",21700.85714285714,92905.14285714286
2011-06-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",21350.428571428572,91512.57142857142
2011-07-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",21000.0,90120.0
2011-08-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",20753.333333333332,91178.77777777778
2011-09-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",20506.666666666668,92237.55555555556
2011-10-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",20260.0,93296.33333333333
2011-11-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",20013.333333333332,94355.11111111111
2011-12-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",19766.666666666668,95413.88888888889
2012-01-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",19520.0,96472.66666666667
2012-02-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",19273.333333333332,97531.44444444444
2012-03-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",19026.666666666668,98590.22222222222
2012-04-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",18780.0,99649.0
2012-05-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",19599.5,99328.66666666667
2012-06-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",20419.0,99008.33333333333
2012-07-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",21238.5,98688.0
2012-08-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",22058.0,98367.66666666667
2012-09-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",22877.5,98047.33333333333
2012-10-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",23697.0,97727.0
2012-11-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",105527.0,420500.0
2012-12-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",136903.0,660007.0
2013-01-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",339051.0,1548916.0
2013-02-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",274500.0,1286982.0
2013-03-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",705790.0,3438652.0
2013-04-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",133777.0,665552.0
2013-05-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",378750.0,1687386.0
2013-06-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",149286.0,676912.0
2013-07-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",255877.0,1167973.0
2013-08-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",135934.0,728173.0
2013-09-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",19051.0,62410.0
2013-10-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",19174.0,65748.66666666667
2013-11-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",19297.0,69087.33333333333
2013-12-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",19420.0,72426.0
2014-01-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",279967.0,1257742.0
2014-02-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",292940.0,1315440.0
2014-03-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",1145873.0,4957191.0
2014-04-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",446517.0,1914038.0
2014-05-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",272355.0,1266692.0
2014-06-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",232762.0,1058042.0
2014-07-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",58606.0,258475.0
2014-08-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",94539.0,417127.0
2014-09-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",273157.0,1285386.0
2014-10-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",237629.0,1285077.0
2014-11-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",647023.0,3664750.0
2014-12-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",2079896.0,11847335.0
2015-01-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",3627229.0,21532938.0
2015-02-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",1707657.0,9145552.0
2015-03-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",2485192.0,13275850.0
2015-04-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",3408674.0,17177291.0
2015-05-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",3022105.0,14720423.0
2015-06-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",2462056.0,11824551.0
2015-07-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",2500540.0,11886794.0
2015-08-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",1323230.0,6235175.0
2015-09-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",998514.0,4521875.0
2015-10-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",1450841.0,7193839.0
2015-11-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",750491.0,3492569.0
2015-12-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",1438621.0,6615887.0
2016-01-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",1029387.0,4420603.0
2016-02-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",2144650.0,8856170.0
2016-03-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",2069703.0,8271400.0
2016-04-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",3165128.0,13030452.0
2016-05-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",1841808.0,7906584.0
2016-06-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",1003923.0,4226278.0
2016-07-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",962579.0,4154820.0
2016-08-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",466258.0,2014348.0
2016-09-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",166535.0,675862.0
2016-10-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",312991.0,1445773.0
2016-11-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",372336.0,1705857.0
2016-12-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",329831.0,1523145.0
2017-01-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",691928.0,3015306.0
2017-02-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",638702.0,2478914.0
2017-03-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",1089155.0,4083001.0
2017-04-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",1461002.0,5063701.0
2017-05-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",875387.0,3797101.0
2017-06-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",899070.0,3343558.0
2017-07-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",1650406.0,7075246.0
2017-08-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",774291.0,3351015.0
2017-09-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",816591.0,3393368.0
2017-10-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",1012456.0,3668532.0
2017-11-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",1008972.0,3893069.0
2017-12-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",1146668.0,3772907.0
2018-01-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",1651200.0,6537441.0
2018-02-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",883381.0,3227871.0
2018-03-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",1100531.0,4624476.0
2018-04-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",1748669.0,6339091.0
2018-05-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",1583024.0,5444098.0
2018-06-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",2566323.0,7495154.0
2018-07-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",2141613.0,6794342.0
2018-08-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",1971213.0,6832209.0
2018-09-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",1172376.0,4101405.0
2018-10-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",734535.0,2759624.0
2018-11-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",611870.0,2335735.0
2018-12-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",1227759.0,4466768.0
2019-01-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",1508174.0,5840239.0
2019-02-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",1112563.0,3954247.0
2019-03-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",1575582.0,5969250.0
2019-04-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",1215330.0,5112610.0
2019-05-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",1495118.0,5959580.0
2019-06-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",1425071.0,5438072.0
2019-07-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",2066683.0,6975293.0
2019-08-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",1577802.0,5445660.0
2019-09-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",533503.0,2337096.0
2019-10-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",641285.0,2446999.0
2019-11-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",319904.0,1602286.0
2019-12-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",434234.0,1801160.0
2020-01-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",641667.0,3123122.0
2020-02-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",1715801.0,7379394.0
2020-03-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",1581451.0,5534777.0
2020-04-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",1866273.0,8809355.0
2020-05-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",1580516.0,9091543.0
2020-06-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",786355.0,3570076.0
2020-07-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",2035485.0,9765859.0
2020-08-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",834248.0,2652452.0
2020-09-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",1476065.0,5605633.0
2020-10-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",1453759.0,5685312.0
2020-11-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",1468719.0,6172988.0
2020-12-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",1491907.0,5690057.0
2021-01-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",1957160.0,7732287.0
2021-02-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",876480.0,3362236.0
2021-03-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",1364433.0,5975210.0
2021-04-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",1654601.0,7200105.0
2021-05-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",1574601.0,6646925.0
2021-06-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",2235572.0,8776966.0
2021-07-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",2273655.0,9292738.0
2021-08-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",1930490.0,8080143.0
2021-09-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",1318015.0,4494555.0
2021-10-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",1466786.0,5647962.0
2021-11-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",3006841.0,15611804.0
2021-12-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",2819193.0,14582952.0
2022-01-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",2142151.0,8173365.0
2022-02-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",2725367.0,12579668.0
2022-03-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",3811574.0,17806529.0
2022-04-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",1403364.0,7153692.0
2022-05-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",1577698.0,3540849.0
2022-06-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",1417083.0,4837496.0
2022-07-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",1131665.0,5080848.0
2022-08-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",1457441.0,6774307.0
2022-09-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",1154560.0,4872869.0
2022-10-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",990334.0,4209924.0
2022-11-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",810189.0,2397526.0
2022-12-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",541720.0,2330642.0
2023-01-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",1521442.0,6438272.0
2023-02-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",1126442.0,5098646.0
2023-03-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",1048156.0,5395785.0
2023-04-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",1131124.0,6007499.0
2023-05-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",2001421.0,10082678.0
2023-06-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",2088782.0,11050617.0
2023-07-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",2139641.0,11239957.0
2023-08-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",1045325.0,5561730.0
2023-09-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",1690342.0,7889818.0
2023-10-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",1452318.0,6914769.0
2023-11-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",2154276.0,9657754.0
2023-12-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",4243838.0,19263519.0
2024-01-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",5921536.0,26676749.0
2024-02-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",2422694.0,11641583.0
2024-03-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",1411605.0,6867163.0
2024-04-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",1384191.0,6835976.0
2024-05-01,02 Meat And Edible Meat Offal,"Charleston, SC (Port)",780559.0,4161968.0
2003-01-01,02 Meat And Edible Meat Offal,"Houston, TX (Port)",3489810.0,7309992.0
2003-02-01,02 Meat And Edible Meat Offal,"Houston, TX (Port)",3359221.0,7621179.0
2003-03-01,02 Meat And Edible Meat Offal,"Houston, TX (Port)",5032452.0,11994683.0
2003-04-01,02 Meat And Edible Meat Offal,"Houston, TX (Port)",3285163.0,8394087.0
2003-05-01,02 Meat And Edible Meat Offal,"Houston, TX (Port)",3024094.0,7957488.0
2003-06-01,02 Meat And Edible Meat Offal,"Houston, TX (Port)",3894608.0,9767939.0
2003-07-01,02 Meat And Edible Meat Offal,"Houston, TX (Port)",3054039.0,6779694.0
2003-08-01,02 Meat And Edible Meat Offal,"Houston, TX (Port)",3495724.0,7868986.0
2003-09-01,02 Meat And Edible Meat Offal,"Houston, TX (Port)",3648604.0,9037867.0
2003-10-01,02 Meat And Edible Meat Offal,"Houston, TX (Port)",3371112.0,8196071.0
2003-11-01,02 Meat And Edible Meat Offal,"Houston, TX (Port)",3392206.0,8746600.0
2003-12-01,02 Meat And Edible Meat Offal,"Houston, TX (Port)",5024558.0,13526978.0
2004-01-01,02 Meat And Edible Meat Offal,"Houston, TX (Port)",4421687.0,12358054.0
2004-02-01,02 Meat And Edible Meat Offal,"Houston, TX (Port)",3813167.0,10570357.0
2004-03-01,02 Meat And Edible Meat Offal,"Houston, TX (Port)",4100696.0,11072373.0
2004-04-01,02 Meat And Edible Meat Offal,"Houston, TX (Port)",4488708.0,12362009.0
2004-05-01,02 Meat And Edible Meat Offal,"Houston, TX (Port)",3593647.0,10086284.0
2004-06-01,02 Meat And Edible Meat Offal,"Houston, TX (Port)",4287446.0,11537225.0
2004-07-01,02 Meat And Edible Meat Offal,"Houston, TX (Port)",4699922.0,12956045.0
2004-08-01,02 Meat And Edible Meat Offal,"Houston, TX (Port)",5769245.0,16264536.0
